x,hump_amp,u_inflow,target_zeta,target_u,target_h,froude
3300.0,0.0,0.5,0.003342846465858784,0.49471713236566095,30.00334284646586,0.028836173140420078
3325.0,0.0,0.5,0.00332261205916171,0.494703073613293,30.00332261205916,0.028835363404353234
3350.0,0.0,0.5,0.0032393500138313885,0.4947137141352335,30.003239350013832,0.02883602363284419
3375.0,0.0,0.5,0.0032197275305531413,0.4947011101396609,30.003219727530553,0.028835298396631136
3400.0,0.0,0.5,0.0031371237120632832,0.4947121767139712,30.00313712371206,0.02883598314383479
3425.0,0.0,0.5,0.0031172238740393822,0.49470083256047365,30.00311722387404,0.028835331473876475
3450.0,0.0,0.5,0.003034982163999648,0.4947120661234241,30.003034982164,0.02883602578186922
3475.0,0.0,0.5,0.0030145826708764933,0.49470138527850094,30.003014582670875,0.02883541301421397
3500.0,0.0,0.5,0.0029334296206254802,0.4947123804709945,30.002933429620626,0.02883609290613238
3525.0,0.0,0.5,0.0029131286181263458,0.49470193919262306,30.002913128618125,0.02883549405415441
3550.0,0.0,0.5,0.0028337805379784436,0.4947125040370575,30.00283378053798,0.028836147995577658
3575.0,0.0,0.5,0.0028141147451124626,0.4947023769410625,30.002814114745114,0.028835567150679507
3600.0,0.0,0.5,0.00273613813227287,0.4947126226307734,30.002736138132274,0.028836201831125525
3625.0,0.0,0.5,0.002716678535145989,0.4947031710407164,30.002716678535148,0.028835660260666637
3650.0,0.0,0.5,0.002638795588281838,0.49471326841730695,30.002638795588283,0.028836286252305863
3675.0,0.0,0.5,0.002618585083023972,0.49470466561239446,30.002618585083024,0.02883579451662153
3700.0,0.0,0.5,0.0025401650438520995,0.494714581870797,30.00254016504385,0.0288364102104329
3725.0,0.0,0.5,0.0025189488701075004,0.4947066011354183,30.002518948870108,0.028835955217094096
3750.0,0.0,0.5,0.002440727279127255,0.494716168749424,30.002440727279126,0.02883655049467082
3775.0,0.0,0.5,0.0024192042870429748,0.49470843485187316,30.002419204287044,0.028836110036045134
3800.0,0.0,0.5,0.0023422955474976634,0.4947175845570275,30.002342295547496,0.028836680324390542
3825.0,0.0,0.5,0.0023211332150541906,0.494709949877568,30.002321133215055,0.02883624547512763
3850.0,0.0,0.5,0.002245597073903749,0.49471872247610743,30.002245597073905,0.02883679312372979
3875.0,0.0,0.5,0.0022245841897955256,0.49471137043789576,30.002224584189797,0.028836374676959587
3900.0,0.0,0.5,0.0021492801653644348,0.4947197921315668,30.002149280165366,0.028836901761091698
3925.0,0.0,0.5,0.002127607714805356,0.49471302053695715,30.002127607714804,0.028836517464374836
3950.0,0.0,0.5,0.002051557144284553,0.494721096358206,30.002051557144284,0.028837024747658844
3975.0,0.0,0.5,0.002028874653758369,0.49471499210190567,30.002028874653757,0.02883667983458395
4000.0,0.0,0.5,0.001952498995689796,0.49472274349204803,30.00195249899569,0.028837168364257246
4025.0,0.0,0.5,0.0019294307230802831,0.4947170601432307,30.00192943072308,0.028836848170604612
4050.0,0.0,0.5,0.0018540073304307274,0.49472449065389534,30.00185400733043,0.02883731753975841
4075.0,0.0,0.5,0.0018313156112129475,0.49471891276925856,30.001831315611213,0.028837003312161498
4100.0,0.0,0.5,0.0017572760191944205,0.49472599046441457,30.001757276019195,0.028837451451761704
4125.0,0.0,0.5,0.001734775202778595,0.49472050085377484,30.001734775202777,0.028837142277450895
4150.0,0.0,0.5,0.0016611389483663123,0.4947271930689337,30.001661138948368,0.028837567754590385
4175.0,0.0,0.5,0.0016379862690969087,0.49472207799325,30.001637986269095,0.028837280724717217
4200.0,0.0,0.5,0.0015636535693859005,0.4947283891129226,30.001563653569384,0.028837684323453877
4225.0,0.0,0.5,0.0015395831492323595,0.4947239030104142,30.00153958314923,0.028837434397060963
4250.0,0.0,0.5,0.0014646931643038958,0.4947298838453617,30.001464693164305,0.02883781901223772
4275.0,0.0,0.5,0.001440378197028614,0.4947259572758995,30.001440378197028,0.028837601818246232
4300.0,0.0,0.5,0.0013660663635791,0.4947316533396641,30.00136606636358,0.028837969557113617
4325.0,0.0,0.5,0.0013421810931525538,0.494727945250198,30.001342181093154,0.028837764891560917
4350.0,0.0,0.5,0.0012691288723971168,0.49473333606948827,30.001269128872398,0.028838114233134416
4375.0,0.0,0.5,0.0012454561273540336,0.4947296298434524,30.001245456127354,0.028837909573804783
4400.0,0.0,0.5,0.0011729951263042967,0.4947346570924148,30.001172995126304,0.028838237439395054
